"","Rsq_n","Rsq_nlogn"
"243",0.960546310114327,0.958172436137883
"244",0.960429832450677,0.957275109648516
"245",0.959426387569414,0.956733297720172
"246",0.960263663900818,0.956036070634345
"247",0.959777171666179,0.9583859958115
"248",0.959410049843948,0.957884906815662
"249",0.962396409066442,0.958334502748395
"250",0.96009560815101,0.957387024887401
"251",0.959538087688546,0.95775195864115
"252",0.958955941630011,0.957895355401706
"253",0.960265168647092,0.957336862349482
"254",0.958389135322738,0.958616919160005
"255",0.957984270390213,0.960550858370413
"256",0.959218792779763,0.958887181804645
"257",0.961060578866293,0.958516171616759
"258",0.961865967993355,0.956888181138348
"259",0.958816580173374,0.959596151103403
"260",0.960639186187156,0.959532174159651
"261",0.959544467044796,0.956361526860819
"262",0.961803790130568,0.958930936924746
"263",0.961009888218705,0.95919460718002
"264",0.961020671030264,0.957657340524491
"265",0.959716674698652,0.957496450691835
"266",0.960966069875876,0.956547755265334
"267",0.960434896769407,0.958514714239718
"268",0.961436470890726,0.957307577039178
"269",0.961427027051231,0.956866025120792
"270",0.960088653243171,0.958589586319489
"271",0.959754847703957,0.956679321045088
"272",0.959983484738766,0.958050622595494
"273",0.960681492832208,0.958534813681903
"274",0.960389224613774,0.957814721652287
"275",0.961132601401466,0.956544216524863
"276",0.960947594495418,0.956710488002673
"277",0.961313742487843,0.959663465049857
"278",0.960925891500067,0.958333519291098
"279",0.960508236404674,0.957515428384387
"280",0.959509381209836,0.958228746948295
"281",0.961077479299836,0.95845963254228
"282",0.961559257652693,0.95902427454974
"283",0.960597153011385,0.95835869105099
"284",0.960937970341041,0.95782995836898
"285",0.960679340218499,0.958779529405915
"286",0.95896793946071,0.955986667369992
"287",0.96020953593316,0.956268904478045
"288",0.958892411974171,0.95922394101935
"289",0.959682809499007,0.957680461439618
"290",0.960548231720474,0.957492811358883
"291",0.959358531507018,0.958746731511549
"292",0.959480284713507,0.957325165151064
"293",0.960033708513412,0.957480604581648
"294",0.960647198886954,0.956859562782048
"295",0.960781945161159,0.958406700998294
"296",0.960872583368105,0.958373464399007
"297",0.961943903009806,0.959730838408177
"298",0.960700928759691,0.958572348768667
"299",0.96134424799503,0.957575236179638
"300",0.958191514696797,0.957484112003956
"301",0.960181875158974,0.958835401009184
"302",0.958267277681656,0.957164135684443
"303",0.961121603721909,0.957937016918795
"304",0.95904864300349,0.957364078913741
"305",0.959376384281169,0.955656277635175
"306",0.960755817276648,0.958387802096498
"307",0.958350460398767,0.957956295023568
"308",0.960347912925207,0.957941426300257
"309",0.961058927831928,0.95776111241285
"310",0.960119872686861,0.957995327169122
"311",0.958772011713066,0.958494777523516
"312",0.961189340876101,0.95886643412313
"313",0.960003329733101,0.956331347359517
"314",0.96020127158799,0.958161942493515
"315",0.959762385448056,0.95837728327176
"316",0.961243990710202,0.959968133946714
"317",0.959284951203912,0.959495871833372
"318",0.958409238120455,0.960034257990258
"319",0.960234311484348,0.955252603528281
"320",0.961253477023803,0.957818597273077
"321",0.95916504959671,0.957285284954302
"322",0.961224654744469,0.956685302313086
"323",0.960669038022226,0.958782955972994
"324",0.960100314093659,0.958085062321462
"325",0.959500090496322,0.959054792315633
"326",0.960032697559742,0.959336289667029
"327",0.960619037268699,0.959440277539125
"328",0.956640272599808,0.955299853257398
"329",0.959074014894831,0.959637489241521
"330",0.959337842668055,0.958975793245505
"331",0.959073757340914,0.95735007349342
"332",0.960246148892842,0.958013871760045
"333",0.958855315022204,0.958509170881145
"334",0.961226919674032,0.957409657321757
"335",0.959302005409964,0.958879657184365
"336",0.961473540696728,0.95773962582023
"337",0.959565642326423,0.956319202171647
"338",0.960663155350246,0.956781572129919
"339",0.957893797768785,0.957880716236882
"340",0.959739132116653,0.957088532033411
"341",0.960355272974137,0.957375155141199
"342",0.958526955592992,0.95621663288098
"343",0.959533525758366,0.957889790448591
"344",0.960575707789528,0.958009992879663
"345",0.961622893537711,0.957129395598152
"346",0.960858713658092,0.956168199453739
"347",0.961038048247113,0.957843863521976
"348",0.960006242268954,0.957365730442409
"349",0.960568830605021,0.958416872506105
"350",0.959033436539886,0.958155356852104
"351",0.959590390686554,0.958483696405259
"352",0.96115342050902,0.956654001835811
"353",0.959760125593851,0.955658377112951
"354",0.961760543336929,0.956490985016758
"355",0.961516832976673,0.958050244433179
"356",0.959166086967761,0.958747315413787
"357",0.95949383526552,0.958573738260342
"358",0.961429334715541,0.956856433035206
"359",0.962141423064341,0.958421503609536
"360",0.962111839727071,0.957959431031341
"361",0.959199374345041,0.959174475031177
"362",0.959831523346268,0.957187582585885
"363",0.961736611985991,0.958641540951963
"364",0.961087109246388,0.957904806840894
"365",0.958594373554709,0.95893584133453
"366",0.962144204906629,0.958885102385503
"367",0.959765726969439,0.956856354139643
"368",0.959650156070003,0.957051249432007
"369",0.959029669874744,0.956120470677368
"370",0.959938741073688,0.959346635713181
"371",0.960910241325104,0.958663451889214
"372",0.961582630762553,0.957682891811568
"373",0.961387486998156,0.958486405364144
"374",0.960429286855204,0.958142463185724
"375",0.959542757597345,0.957208973423069
"376",0.960484357771553,0.958259914830988
"377",0.960213063427586,0.95819733797755
"378",0.960309332045486,0.957046600056102
"379",0.961678367937019,0.95671507856955
"380",0.960120407898526,0.956994020694134
"381",0.959716011015299,0.957706660651942
"382",0.960508518871003,0.956427935327263
"383",0.960999174148719,0.955734189512754
"384",0.959311250862981,0.957629978351156
"385",0.959555870403452,0.956743767954046
"386",0.961604850638462,0.95672181678012
"387",0.960047738031331,0.959194034915649
"388",0.960322499665992,0.957517503772828
"389",0.96010627652418,0.957079402898091
"390",0.958879205439807,0.958240043517177
"391",0.958221158216747,0.957389433015758
"392",0.961782390351653,0.957452203079172
"393",0.960190639124496,0.957811941472498
"394",0.959686586737545,0.958419946495123
"395",0.959446306437025,0.95706743320998
"396",0.958890883593706,0.957729250576019
"397",0.960543734221353,0.955463120534084
"398",0.959862260738443,0.958431677018896
"399",0.960554621634588,0.957982737317135
"400",0.960512794179902,0.957472037479177
"401",0.957847244980406,0.958625722074316
"402",0.959546780579144,0.958867632626608
"403",0.960962201785852,0.958308510237556
"404",0.960054937746783,0.95828342850573
"405",0.960181178680695,0.958673218916882
"406",0.958206410470512,0.956077215304033
"407",0.96110800081569,0.958642670747893
"408",0.960113659888961,0.959282314884837
"409",0.960307697917898,0.957891831980708
"410",0.959325333202615,0.956840460976382
"411",0.959833691743271,0.959414271205031
"412",0.960839692402425,0.956803156066836
"413",0.958704841925852,0.959442950053173
"414",0.957874555621794,0.956913707016379
"415",0.96086513359063,0.957442072591445
"416",0.959866457592112,0.958162151076559
"417",0.96052513441534,0.95601845848591
"418",0.961297386521674,0.958603813216737
"419",0.960277290788067,0.959559517390766
"420",0.960993295764949,0.958537500905642
"421",0.960071654189628,0.957011866023882
"422",0.958747237940874,0.957828707058141
"423",0.959923498307192,0.958486376690165
"424",0.960839502137778,0.957765109872194
"425",0.960626577748355,0.959348222484119
"426",0.961487488023096,0.954740898018311
"427",0.960418290670428,0.957831998396841
"428",0.958898683761319,0.957747817568227
"429",0.959176588866685,0.957646434096039
"430",0.961171731524989,0.957715901247512
"431",0.961114837948044,0.958293428970948
"432",0.960501165230805,0.956186702964832
"433",0.959709030184445,0.957738500391312
"434",0.960854354351667,0.958514891901911
"435",0.960165076458343,0.957952648754991
"436",0.959383617461876,0.959664469792949
"437",0.960787685352867,0.957507196531334
"438",0.961146726121466,0.958587542920433
"439",0.960252264856555,0.956385128296971
"440",0.960378945617765,0.957201445385271
"441",0.959658166233752,0.957560352688037
"442",0.959801771900812,0.959722385128182
"443",0.958568534051337,0.956819342393832
"444",0.959918692318596,0.957943012943413
"445",0.959564578709424,0.956759832885669
"446",0.959285236032899,0.956471004219425
"447",0.960302148596037,0.957813261195561
"448",0.959098653634263,0.956314086089127
"449",0.960818551842986,0.956841498692258
"450",0.961448931748692,0.957822347523077
"451",0.960120899421416,0.958345307557805
"452",0.959395134734411,0.958532302024923
"453",0.958708413727964,0.957694978320916
"454",0.959171229482025,0.957527541888768
"455",0.958705681808397,0.958325365943897
"456",0.959439359769259,0.958449239740039
"457",0.958783248408583,0.958409270692224
"458",0.959542723450126,0.957832304983358
"459",0.958839720689054,0.960267043493545
"460",0.960570469134995,0.959174290822655
"461",0.961383849701368,0.958677929228928
"462",0.959110030693046,0.958601591436043
"463",0.961052886648979,0.958125907379062
"464",0.960426047604192,0.957486588386408
"465",0.959361871211731,0.957702611004938
"466",0.961230352388686,0.957565732969745
"467",0.958470834849128,0.959211579117011
"468",0.960109174161788,0.958504387000458
"469",0.960607966172134,0.955880034097948
"470",0.959906529076709,0.958774018224634
"471",0.960248833840355,0.957955786101746
"472",0.959720559467708,0.95768172300628
"473",0.959779604732045,0.957743079472792
"474",0.96196353624143,0.95726630134503
"475",0.959152583360987,0.959157741343823
"476",0.959943722958441,0.957821555769847
"477",0.959459126100826,0.957679883969173
"478",0.960871466095954,0.958509350493793
"479",0.958875360583084,0.960061571376614
"480",0.960757536487126,0.958597670492573
"481",0.959121955013723,0.956976761712475
"482",0.960828348212292,0.959146441874372
"483",0.960652218480495,0.957534459454098
"484",0.957873148066332,0.956129442026832
"485",0.959020628192198,0.957661817110986
"486",0.960135128171388,0.958226367481223
"487",0.960878972215554,0.959986143107123
"488",0.959718379514087,0.958345740532771
"489",0.962869518964464,0.957747933337405
"490",0.960931600748278,0.958674088396136
"491",0.96070047816356,0.960069808277653
"492",0.959198909015647,0.958913574169718
"493",0.960159000262265,0.959286781954987
"494",0.960710195693509,0.957538306813569
"495",0.957675892256859,0.957738638805595
"496",0.961308654279803,0.95691187089899
"497",0.961536914332177,0.959640503952041
"498",0.961288770138135,0.956241993557609
"499",0.959385570292515,0.958944959365621
"500",0.959750483220298,0.959717337748005
"501",0.959377141301229,0.957467651935528
"502",0.961617557137016,0.957955325184045
"503",0.960487087922588,0.959139706182979
"504",0.960329885614593,0.960307603469718
"505",0.960044207743404,0.958758354600807
"506",0.959781259232073,0.957813265011327
"507",0.9599624833115,0.956937764401528
"508",0.961300047863574,0.958494529115114
"509",0.959656366938992,0.958019223923457
"510",0.959674693911663,0.957705733972886
"511",0.960729114956637,0.957022307656763
"512",0.961681866516465,0.958857130115109
"513",0.959420084583092,0.957614908533151
"514",0.962213351606827,0.958012851211195
"515",0.960415257801531,0.956635186466048
"516",0.959442863298869,0.956350714256773
"517",0.960883269707425,0.956936073420893
"518",0.960092179481765,0.959988042951147
"519",0.961266172450574,0.957426525092304
"520",0.961077789124531,0.958600992489769
"521",0.960008172941726,0.956964428751944
"522",0.95986944341254,0.958390537184327
"523",0.959241740567918,0.959006609828635
"524",0.961436879662625,0.958570136799448
"525",0.961500550544093,0.959640722284442
"526",0.958961361801519,0.957857221859392
"527",0.960955006965063,0.959143397755328
"528",0.956957527048917,0.958731924101195
"529",0.95963906701962,0.956970446674805
"530",0.961283682758705,0.958796686388058
"531",0.95837714443352,0.958158441146524
"532",0.960369346450886,0.957736021308165
"533",0.959803014770121,0.956772589685897
"534",0.960513648396882,0.958351948801539
"535",0.960833805581703,0.958660963210736
"536",0.961587678940691,0.958723613037908
"537",0.959636661642046,0.958889592282956
"538",0.958845217873063,0.956151359545932
"539",0.959424672384089,0.95853197364787
"540",0.960033799128195,0.960365330303639
"541",0.960023724995047,0.958389450719759
"542",0.959303401345619,0.957647951290283
"543",0.961501798722334,0.955975867666385
"544",0.96096563066113,0.957952446994326
"545",0.960557697413796,0.959163054314595
"546",0.958108238243011,0.959867986908749
"547",0.96257937448095,0.957125347167723
"548",0.959755843791532,0.957430306663108
"549",0.961064323575193,0.95849880343935
"550",0.959822544824484,0.958741642241763
"551",0.958754486383568,0.95925203449756
"552",0.961194157547397,0.958220468682437
"553",0.960041209373189,0.954923873816793
"554",0.959356596566149,0.957651460019728
"555",0.960728225408835,0.961145200315345
"556",0.96067153529034,0.958280355819574
"557",0.95831583561077,0.955871828471666
"558",0.961173306351992,0.958692466538621
"559",0.958961958193409,0.957299809048895
"560",0.962198392035846,0.95731978407771
"561",0.962530792604689,0.958125786293205
"562",0.96116561960296,0.958800818105724
"563",0.960477317290397,0.958797736975382
"564",0.960638284476216,0.959014519195625
"565",0.958708858700332,0.957246750425633
"566",0.958310776616392,0.957802299829635
"567",0.961267293302462,0.958094018041346
"568",0.960577089701127,0.958649868478978
"569",0.960497641257497,0.958091721887046
"570",0.960055808481167,0.957362300238396
"571",0.959599095058142,0.957973851994525
"572",0.961053248557061,0.959084780201431
"573",0.95931033926616,0.95821556635555
"574",0.958828053354103,0.957512202081744
"575",0.961424573551851,0.959053472783059
"576",0.961514512900393,0.958806817662028
"577",0.959870885083826,0.959423586635088
"578",0.959813004295927,0.957775034040181
"579",0.960389996971034,0.957279903642148
"580",0.961636311826529,0.958355027142477
"581",0.960407825989457,0.957971692501336
"582",0.961236223618796,0.958981386473269
"583",0.958946613877767,0.955972734433448
"584",0.958640017406833,0.958592505382467
"585",0.961314659304874,0.955339814251931
"586",0.961543444391543,0.957316027689477
"587",0.960530501687951,0.95711345791607
"588",0.959099429170047,0.956310021869028
"589",0.961350195373844,0.959505459828358
"590",0.962185377959135,0.956846046896908
"591",0.960310530167201,0.958386076886307
"592",0.96081479889245,0.958045502221255
"593",0.960214472327394,0.956434909855468
"594",0.960753422374951,0.95935347375699
"595",0.961300722804196,0.957606511179314
"596",0.9616426791159,0.958534161076425
"597",0.961709864350302,0.959634797257231
"598",0.959044494643003,0.95751033531247
"599",0.961327436134545,0.95822890189459
"600",0.95986969380806,0.957991297622132
"601",0.96049257146282,0.959009780876869
"602",0.960113636659393,0.957676390380477
"603",0.958476343259601,0.95776603625943
"604",0.959096237734059,0.959765466582426
"605",0.960117774954563,0.959188884447551
"606",0.961979266271204,0.957482484754226
"607",0.959915451965784,0.957704882529405
"608",0.95945585249839,0.956644792101201
"609",0.959161253134526,0.958057904282639
"610",0.960533369174185,0.959017812209522
"611",0.959267185400494,0.956676419987594
"612",0.960346719032126,0.958003023134473
"613",0.960493988272985,0.957879359469246
"614",0.960222478619026,0.959889283286731
"615",0.960531158040413,0.956797924225697
"616",0.959822678336703,0.957740099151943
"617",0.961561596885321,0.957256950418291
"618",0.959322719575301,0.957736910743599
"619",0.959119915083455,0.958048314648683
"620",0.95819484449048,0.958033608376342
"621",0.960445794288728,0.958016098335564
"622",0.959434317266431,0.958233427198314
"623",0.959629192359678,0.958864173699588
"624",0.960505752970985,0.956916457319892
"625",0.961819725480766,0.959185018289697
"626",0.95723884466286,0.95792124246612
"627",0.960725377581994,0.959573527261079
"628",0.960269450795323,0.959093900874214
"629",0.958806948092551,0.958354289842075
"630",0.960183397449847,0.958162302928398
"631",0.96045513677244,0.958360110009595
"632",0.960034741588716,0.95765432259112
"633",0.958865156175377,0.957087804740406
"634",0.958684803044131,0.957470343717491
"635",0.958912580051845,0.954952151364152
"636",0.960649640559118,0.957021245114673
"637",0.95857872449108,0.958013914059296
"638",0.960076350582786,0.958489786187134
"639",0.959998449934663,0.958588932684057
"640",0.960939633446374,0.955169976170177
"641",0.961019916799473,0.958493883271778
"642",0.960096728895626,0.957194416258277
"643",0.960662164841697,0.958747208614106
"644",0.958813114678466,0.958718528192233
"645",0.961437536343229,0.957914072060451
"646",0.96107992359844,0.958336103376456
"647",0.958773385249778,0.956746436992798
"648",0.96058554661477,0.958158735931824
"649",0.960114292169997,0.95778167576372
"650",0.960839278828924,0.959650315404612
"651",0.958664832091539,0.959392571029967
"652",0.962009223982043,0.957851226512616
"653",0.959265843164269,0.957268409640996
"654",0.960229353974611,0.957699834763429
"655",0.960369385469874,0.95867038450956
"656",0.959114455764434,0.958043062347427
"657",0.960618998705826,0.957432337764287
"658",0.959832896553241,0.957331913184804
"659",0.958696355685944,0.956185037286851
"660",0.960844048280424,0.959888040770609
"661",0.959793979630064,0.95964373969588
"662",0.959554741282882,0.958507231278813
"663",0.960003429471103,0.957936442551733
"664",0.960659942736755,0.95764805598522
"665",0.959563847236258,0.958806158494121
"666",0.95989761625407,0.957450613441584
"667",0.959121210332843,0.960088939797468
"668",0.96164872654795,0.956306757124948
"669",0.959821243314719,0.957806910836464
"670",0.959941883937342,0.959742631122586
"671",0.959309988408394,0.954526148094004
"672",0.961417030057756,0.957513844536307
"673",0.961054538383045,0.957386359577272
"674",0.957663166524732,0.958387920772028
"675",0.9587606742307,0.959868924709633
"676",0.960333793957543,0.956408870438036
"677",0.960761085154162,0.958656574266644
"678",0.960573090453661,0.958061021416884
"679",0.960943440589463,0.95883012141694
"680",0.959362705632737,0.957371285898679
"681",0.960050019643206,0.958661150309476
"682",0.961446852737994,0.95645547624737
"683",0.960325083795889,0.957962946147781
"684",0.957245869958185,0.958101773287528
"685",0.96146805361026,0.958213422546664
"686",0.960846805691217,0.959432991714612
"687",0.959668105286263,0.955245860174655
"688",0.959763076691293,0.957814380545523
"689",0.958929815023743,0.958588588173085
"690",0.961348876738688,0.956819065779158
"691",0.958712962502288,0.958042225774769
"692",0.960732912862567,0.957656438336843
"693",0.961136679018542,0.957581793447691
"694",0.960721808492831,0.959258001390469
"695",0.958729803820024,0.956004858728354
"696",0.96011280653272,0.957219327715126
"697",0.959812363173652,0.959385345500076
"698",0.960189826845382,0.957159346070184
"699",0.960520497480491,0.956891419704531
"700",0.961054516109806,0.95803237869898
"701",0.959553548759592,0.958576554207329
"702",0.962703766705272,0.95651427742143
"703",0.9612096835199,0.958328037898815
"704",0.960653081957438,0.956286579555505
"705",0.959652234162908,0.959096253775429
"706",0.959878165957683,0.957420268822329
"707",0.960582868454328,0.957681304041371
"708",0.960600223193275,0.957459350354377
"709",0.960152149097267,0.957745705974803
"710",0.959906653839384,0.957222135500044
"711",0.958617963500669,0.956638212703191
"712",0.960371719766221,0.95892889759365
"713",0.960033346465851,0.959068429344316
"714",0.957119103195564,0.958305480910767
"715",0.959792240979701,0.958612701225873
"716",0.960503697965114,0.956899555200431
"717",0.960939603752306,0.956568923707692
"718",0.960308844576305,0.957675290068139
"719",0.96008780457633,0.9586156022332
"720",0.958994510574148,0.957864314371904
"721",0.960677224518394,0.957002311062963
"722",0.960736307243051,0.957522566543193
"723",0.960451845269934,0.958621923085421
"724",0.959369466503908,0.956497749358575
"725",0.96029299507496,0.958570229539633
"726",0.960010928718175,0.958657958740962
"727",0.960931564205518,0.958025342506114
"728",0.961306737970732,0.957933480803555
"729",0.960299298182884,0.958481423168334
"730",0.960867910039412,0.957965826686018
"731",0.958187779529036,0.957032235597885
"732",0.9603598807075,0.957614779488167
"733",0.959397501562336,0.95567849429127
"734",0.960592170479025,0.958285789996552
